06042023;220;A;USD;5,0677;5,0683;1,0000;1,0000
10042023;220;A;USD;5,0828;5,0834;1,0000;1,0000
11042023;220;A;USD;5,0122;5,0128;1,0000;1,0000
12042023;220;A;USD;4,9490;4,9496;1,0000;1,0000
13042023;220;A;USD;4,9091;4,9097;1,0000;1,0000
14042023;220;A;USD;4,9449;4,9455;1,0000;1,0000
17042023;220;A;USD;4,9415;4,9421;1,0000;1,0000
18042023;220;A;USD;4,9672;4,9678;1,0000;1,0000
19042023;220;A;USD;5,0461;5,0467;1,0000;1,0000
20042023;220;A;USD;5,0491;5,0497;1,0000;1,0000
24042023;220;A;USD;5,0589;5,0595;1,0000;1,0000
25042023;220;A;USD;5,0607;5,0613;1,0000;1,0000
26042023;220;A;USD;5,0579;5,0585;1,0000;1,0000
27042023;220;A;USD;5,0144;5,0150;1,0000;1,0000
28042023;220;A;USD;5,0001;5,0007;1,0000;1,0000
02052023;220;A;USD;5,0329;5,0334;1,0000;1,0000
03052023;220;A;USD;5,0221;5,0227;1,0000;1,0000
04052023;220;A;USD;5,0100;5,0106;1,0000;1,0000
05052023;220;A;USD;4,9690;4,9696;1,0000;1,0000
08052023;220;A;USD;4,9690;4,9696;1,0000;1,0000
09052023;220;A;USD;5,0001;5,0007;1,0000;1,0000
10052023;220;A;USD;4,9541;4,9547;1,0000;1,0000
11052023;220;A;USD;4,9690;4,9696;1,0000;1,0000
12052023;220;A;USD;4,9228;4,9234;1,0000;1,0000
15052023;220;A;USD;4,9097;4,9103;1,0000;1,0000
16052023;220;A;USD;4,9116;4,9122;1,0000;1,0000
17052023;220;A;USD;4,9507;4,9513;1,0000;1,0000
18052023;220;A;USD;4,9641;4,9647;1,0000;1,0000
19052023;220;A;USD;4,9852;4,9858;1,0000;1,0000
22052023;220;A;USD;4,9674;4,9680;1,0000;1,0000
23052023;220;A;USD;4,9668;4,9674;1,0000;1,0000
24052023;220;A;USD;4,9468;4,9474;1,0000;1,0000
25052023;220;A;USD;4,9984;4,9990;1,0000;1,0000
26052023;220;A;USD;5,0108;5,0114;1,0000;1,0000
29052023;220;A;USD;4,9948;4,9954;1,0000;1,0000
30052023;220;A;USD;5,0587;5,0593;1,0000;1,0000
31052023;220;A;USD;5,0953;5,0959;1,0000;1,0000
01062023;220;A;USD;5,0344;5,0350;1,0000;1,0000
02062023;220;A;USD;4,9552;4,9558;1,0000;1,0000
05062023;220;A;USD;4,9230;4,9236;1,0000;1,0000
06062023;220;A;USD;4,9286;4,9292;1,0000;1,0000
07062023;220;A;USD;4,9113;4,9119;1,0000;1,0000
09062023;220;A;USD;4,8916;4,8922;1,0000;1,0000
12062023;220;A;USD;4,8826;4,8832;1,0000;1,0000
13062023;220;A;USD;4,8527;4,8533;1,0000;1,0000
14062023;220;A;USD;4,8456;4,8462;1,0000;1,0000
15062023;220;A;USD;4,8216;4,8222;1,0000;1,0000
16062023;220;A;USD;4,8280;4,8286;1,0000;1,0000
19062023;220;A;USD;4,7797;4,7803;1,0000;1,0000
20062023;220;A;USD;4,7924;4,7930;1,0000;1,0000
21062023;220;A;USD;4,7789;4,7795;1,0000;1,0000
22062023;220;A;USD;4,7744;4,7750;1,0000;1,0000
23062023;220;A;USD;4,7793;4,7799;1,0000;1,0000
26062023;220;A;USD;4,7692;4,7698;1,0000;1,0000
27062023;220;A;USD;4,7897;4,7903;1,0000;1,0000
28062023;220;A;USD;4,8557;4,8563;1,0000;1,0000
29062023;220;A;USD;4,8578;4,8584;1,0000;1,0000
30062023;220;A;USD;4,8186;4,8192;1,0000;1,0000
03072023;220;A;USD;4,7870;4,7876;1,0000;1,0000
04072023;220;A;USD;4,8050;4,8056;1,0000;1,0000
05072023;220;A;USD;4,8571;4,8577;1,0000;1,0000
06072023;220;A;USD;4,8971;4,8977;1,0000;1,0000
07072023;220;A;USD;4,8793;4,8799;1,0000;1,0000
10072023;220;A;USD;4,8729;4,8735;1,0000;1,0000
11072023;220;A;USD;4,8943;4,8949;1,0000;1,0000
12072023;220;A;USD;4,8052;4,8058;1,0000;1,0000
13072023;220;A;USD;4,8032;4,8038;1,0000;1,0000
14072023;220;A;USD;4,7951;4,7957;1,0000;1,0000
17072023;220;A;USD;4,8296;4,8302;1,0000;1,0000
18072023;220;A;USD;4,8034;4,8040;1,0000;1,0000
19072023;220;A;USD;4,7994;4,8000;1,0000;1,0000
20072023;220;A;USD;4,7882;4,7888;1,0000;1,0000
21072023;220;A;USD;4,7726;4,7732;1,0000;1,0000
24072023;220;A;USD;4,7451;4,7457;1,0000;1,0000
25072023;220;A;USD;4,7490;4,7496;1,0000;1,0000
26072023;220;A;USD;4,7362;4,7368;1,0000;1,0000
27072023;220;A;USD;4,7196;4,7202;1,0000;1,0000
28072023;220;A;USD;4,7247;4,7253;1,0000;1,0000
31072023;220;A;USD;4,7409;4,7415;1,0000;1,0000
01082023;220;A;USD;4,7746;4,7752;1,0000;1,0000
02082023;220;A;USD;4,8077;4,8083;1,0000;1,0000
03082023;220;A;USD;4,8791;4,8797;1,0000;1,0000
04082023;220;A;USD;4,8603;4,8609;1,0000;1,0000
07082023;220;A;USD;4,9004;4,9010;1,0000;1,0000
08082023;220;A;USD;4,9211;4,9217;1,0000;1,0000
09082023;220;A;USD;4,9009;4,9015;1,0000;1,0000
10082023;220;A;USD;4,8512;4,8518;1,0000;1,0000
11082023;220;A;USD;4,8912;4,8918;1,0000;1,0000
14082023;220;A;USD;4,9475;4,9481;1,0000;1,0000
15082023;220;A;USD;4,9806;4,9812;1,0000;1,0000
16082023;220;A;USD;4,9765;4,9772;1,0000;1,0000
17082023;220;A;USD;4,9810;4,9816;1,0000;1,0000
18082023;220;A;USD;4,9718;4,9724;1,0000;1,0000
21082023;220;A;USD;4,9841;4,9847;1,0000;1,0000
22082023;220;A;USD;4,9425;4,9431;1,0000;1,0000
23082023;220;A;USD;4,8971;4,8977;1,0000;1,0000
24082023;220;A;USD;4,8742;4,8748;1,0000;1,0000
25082023;220;A;USD;4,8766;4,8772;1,0000;1,0000
28082023;220;A;USD;4,8933;4,8938;1,0000;1,0000
29082023;220;A;USD;4,8700;4,8706;1,0000;1,0000
30082023;220;A;USD;4,8647;4,8653;1,0000;1,0000
31082023;220;A;USD;4,9213;4,9219;1,0000;1,0000
01092023;220;A;USD;4,9312;4,9318;1,0000;1,0000
04092023;220;A;USD;4,9170;4,9176;1,0000;1,0000
05092023;220;A;USD;4,9699;4,9705;1,0000;1,0000
06092023;220;A;USD;4,9756;4,9762;1,0000;1,0000
08092023;220;A;USD;4,9829;4,9835;1,0000;1,0000
11092023;220;A;USD;4,9360;4,9366;1,0000;1,0000
12092023;220;A;USD;4,9499;4,9505;1,0000;1,0000
13092023;220;A;USD;4,9165;4,9171;1,0000;1,0000
14092023;220;A;USD;4,8745;4,8751;1,0000;1,0000
15092023;220;A;USD;4,8683;4,8689;1,0000;1,0000
18092023;220;A;USD;4,8529;4,8535;1,0000;1,0000
19092023;220;A;USD;4,8569;4,8575;1,0000;1,0000
20092023;220;A;USD;4,8481;4,8487;1,0000;1,0000
21092023;220;A;USD;4,9223;4,9229;1,0000;1,0000
22092023;220;A;USD;4,9125;4,9131;1,0000;1,0000
25092023;220;A;USD;4,9600;4,9606;1,0000;1,0000
26092023;220;A;USD;4,9711;4,9717;1,0000;1,0000
27092023;220;A;USD;5,0283;5,0289;1,0000;1,0000
28092023;220;A;USD;5,0469;5,0475;1,0000;1,0000
29092023;220;A;USD;5,0070;5,0076;1,0000;1,0000
02102023;220;A;USD;5,0673;5,0679;1,0000;1,0000
03102023;220;A;USD;5,1094;5,1100;1,0000;1,0000
04102023;220;A;USD;5,1520;5,1526;1,0000;1,0000
05102023;220;A;USD;5,1707;5,1713;1,0000;1,0000
06102023;220;A;USD;5,1912;5,1918;1,0000;1,0000
09102023;220;A;USD;5,1660;5,1666;1,0000;1,0000
10102023;220;A;USD;5,0856;5,0862;1,0000;1,0000
11102023;220;A;USD;5,0490;5,0496;1,0000;1,0000
13102023;220;A;USD;5,0619;5,0625;1,0000;1,0000
16102023;220;A;USD;5,0612;5,0618;1,0000;1,0000
17102023;220;A;USD;5,0378;5,0384;1,0000;1,0000
18102023;220;A;USD;5,0562;5,0568;1,0000;1,0000
19102023;220;A;USD;5,0534;5,0540;1,0000;1,0000
20102023;220;A;USD;5,0522;5,0528;1,0000;1,0000
23102023;220;A;USD;5,0158;5,0164;1,0000;1,0000
24102023;220;A;USD;5,0059;5,0065;1,0000;1,0000
25102023;220;A;USD;4,9975;4,9981;1,0000;1,0000
26102023;220;A;USD;5,0049;5,0055;1,0000;1,0000
27102023;220;A;USD;4,9474;4,9480;1,0000;1,0000
30102023;220;A;USD;5,0068;5,0074;1,0000;1,0000
31102023;220;A;USD;5,0569;5,0575;1,0000;1,0000
01112023;220;A;USD;5,0188;5,0194;1,0000;1,0000
03112023;220;A;USD;4,8904;4,8910;1,0000;1,0000
06112023;220;A;USD;4,8993;4,8999;1,0000;1,0000
07112023;220;A;USD;4,8664;4,8670;1,0000;1,0000
08112023;220;A;USD;4,8849;4,8855;1,0000;1,0000
09112023;220;A;USD;4,9001;4,9007;1,0000;1,0000
10112023;220;A;USD;4,9213;4,9219;1,0000;1,0000
13112023;220;A;USD;4,9240;4,9247;1,0000;1,0000
14112023;220;A;USD;4,8676;4,8682;1,0000;1,0000
16112023;220;A;USD;4,8569;4,8575;1,0000;1,0000
17112023;220;A;USD;4,8843;4,8849;1,0000;1,0000
20112023;220;A;USD;4,8717;4,8723;1,0000;1,0000
21112023;220;A;USD;4,8800;4,8806;1,0000;1,0000
22112023;220;A;USD;4,8962;4,8968;1,0000;1,0000
23112023;220;A;USD;4,8925;4,8931;1,0000;1,0000
24112023;220;A;USD;4,8921;4,8927;1,0000;1,0000
27112023;220;A;USD;4,8945;4,8951;1,0000;1,0000
28112023;220;A;USD;4,8861;4,8867;1,0000;1,0000
29112023;220;A;USD;4,8927;4,8933;1,0000;1,0000
30112023;220;A;USD;4,9349;4,9355;1,0000;1,0000
01122023;220;A;USD;4,9185;4,9191;1,0000;1,0000
04122023;220;A;USD;4,9085;4,9091;1,0000;1,0000
05122023;220;A;USD;4,9516;4,9522;1,0000;1,0000
06122023;220;A;USD;4,9025;4,9031;1,0000;1,0000
07122023;220;A;USD;4,8943;4,8949;1,0000;1,0000
08122023;220;A;USD;4,9152;4,9158;1,0000;1,0000
11122023;220;A;USD;4,9434;4,9440;1,0000;1,0000
12122023;220;A;USD;4,9470;4,9476;1,0000;1,0000
13122023;220;A;USD;4,9573;4,9580;1,0000;1,0000
14122023;220;A;USD;4,8906;4,8912;1,0000;1,0000
15122023;220;A;USD;4,9391;4,9397;1,0000;1,0000
18122023;220;A;USD;4,9393;4,9399;1,0000;1,0000
19122023;220;A;USD;4,8657;4,8663;1,0000;1,0000
20122023;220;A;USD;4,8760;4,8766;1,0000;1,0000
21122023;220;A;USD;4,8749;4,8755;1,0000;1,0000
22122023;220;A;USD;4,8613;4,8619;1,0000;1,0000
26122023;220;A;USD;4,8362;4,8368;1,0000;1,0000
27122023;220;A;USD;4,8300;4,8306;1,0000;1,0000
28122023;220;A;USD;4,8407;4,8413;1,0000;1,0000
29122023;220;A;USD;4,8407;4,8413;1,0000;1,0000
